epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
117,7506.24,1.73802,1.26702,0.00603,0.49948,0.24269,0.25884,0.11073,2.39708,3.10008,0.01536,0.000228364,0.000228364,0.000228364
118,7572.36,1.68273,1.41638,0.00696,0.38861,0.29319,0.21446,0.10006,2.35114,3.10668,0.01497,0.000227143,0.000227143,0.000227143
119,7636.15,1.67963,1.19681,0.0057,0.30955,0.24827,0.18201,0.08011,2.34617,3.05344,0.01516,0.000225922,0.000225922,0.000225922
120,7700.28,1.58322,1.22407,0.00669,0.48321,0.20245,0.20384,0.08827,2.39502,2.9198,0.01544,0.000224701,0.000224701,0.000224701
121,7763.82,1.60329,1.25051,0.00644,0.48963,0.20784,0.20273,0.08557,2.36198,3.00676,0.01533,0.00022348,0.00022348,0.00022348
122,7831.09,1.67958,1.22658,0.00657,0.58836,0.17175,0.21195,0.11225,2.36053,2.96394,0.01563,0.000222259,0.000222259,0.000222259
123,7894.14,1.66575,1.15362,0.00666,0.5856,0.22644,0.2528,0.12376,2.35581,2.75911,0.01557,0.000221038,0.000221038,0.000221038
124,7961.81,1.57605,1.296,0.00759,0.32793,0.26851,0.21282,0.11803,2.37255,3.00036,0.01546,0.000219817,0.000219817,0.000219817
125,8028.6,1.58125,1.18545,0.00608,0.60374,0.27585,0.25561,0.12479,2.24687,2.80785,0.01471,0.000218596,0.000218596,0.000218596
126,8092.84,1.51606,1.18227,0.0064,0.54769,0.21868,0.2504,0.10819,2.31717,2.86265,0.0152,0.000217375,0.000217375,0.000217375
127,8157.5,1.6162,1.27609,0.00683,0.62074,0.19677,0.23071,0.1107,2.13873,3.03298,0.01348,0.000216154,0.000216154,0.000216154
128,8223.73,1.56984,1.04538,0.00604,0.44581,0.25111,0.25422,0.10776,2.19625,2.95058,0.01369,0.000214933,0.000214933,0.000214933
129,8289.8,1.55454,1.10008,0.00626,0.44411,0.19438,0.18804,0.09074,2.21213,2.91539,0.01366,0.000213712,0.000213712,0.000213712
130,8354.52,1.62145,1.21568,0.00541,0.63663,0.13758,0.13329,0.05635,2.31605,3.08899,0.01429,0.000212491,0.000212491,0.000212491
131,8418.36,1.53438,1.20708,0.00648,0.48591,0.2071,0.18029,0.08392,2.35777,3.01028,0.01481,0.00021127,0.00021127,0.00021127
132,8484.44,1.58307,1.13897,0.0061,0.39541,0.23396,0.1979,0.09986,2.35042,2.88614,0.01479,0.000210049,0.000210049,0.000210049
133,8549.63,1.62149,1.20148,0.00624,0.3788,0.29613,0.22139,0.09591,2.29604,3.06524,0.01463,0.000208828,0.000208828,0.000208828
134,8613.59,1.53131,1.14934,0.00625,0.37377,0.26639,0.23176,0.11117,2.30541,3.04792,0.0138,0.000207607,0.000207607,0.000207607
135,8679.46,1.64962,1.19782,0.00504,0.34559,0.23379,0.21163,0.1033,2.33104,2.95546,0.01441,0.000206386,0.000206386,0.000206386
136,8742.77,1.57289,1.21504,0.00572,0.40683,0.25546,0.19402,0.08271,2.27144,2.89513,0.0144,0.000205165,0.000205165,0.000205165
137,8807.13,1.47291,1.04726,0.00523,0.47991,0.2183,0.25038,0.09567,2.32879,2.90258,0.01555,0.000203944,0.000203944,0.000203944
138,8870.37,1.56113,1.10345,0.00555,0.45824,0.32716,0.25499,0.0977,2.30417,2.94324,0.01438,0.000202723,0.000202723,0.000202723
139,8936.34,1.53298,1.09302,0.00543,0.42181,0.27208,0.20359,0.07641,2.27889,3.22712,0.01416,0.000201502,0.000201502,0.000201502
140,8999.5,1.43931,0.97462,0.00511,0.59958,0.21227,0.2229,0.08516,2.22054,3.07429,0.01391,0.000200281,0.000200281,0.000200281
141,9063.06,1.57959,1.15155,0.00552,0.44839,0.34082,0.2766,0.10729,2.2844,2.89789,0.01447,0.00019906,0.00019906,0.00019906
142,9129.64,1.50072,1.04456,0.00635,0.48164,0.19104,0.23921,0.10122,2.25563,2.9939,0.01467,0.000197839,0.000197839,0.000197839
143,9194.79,1.50032,1.01141,0.00595,0.43789,0.20023,0.22295,0.09872,2.38099,2.96566,0.01495,0.000196618,0.000196618,0.000196618
144,9258.86,1.47502,1.00704,0.00562,0.58093,0.18603,0.20974,0.09255,2.24088,3.27927,0.01486,0.000195397,0.000195397,0.000195397
145,9325.59,1.51455,1.11772,0.0059,0.64254,0.175,0.22661,0.1037,2.29693,3.04347,0.01548,0.000194176,0.000194176,0.000194176
146,9388.81,1.46948,1.03444,0.00638,0.4002,0.19527,0.22052,0.10187,2.22104,3.12006,0.01473,0.000192955,0.000192955,0.000192955
147,9453.5,1.54109,1.12763,0.00539,0.44117,0.26616,0.25772,0.1057,2.3018,2.94373,0.01511,0.000191734,0.000191734,0.000191734
148,9514.73,1.40884,1.02673,0.00557,0.39448,0.25695,0.25042,0.10143,2.27696,2.98213,0.01428,0.000190513,0.000190513,0.000190513
149,9578.39,1.61089,1.17949,0.00609,0.37165,0.28048,0.2169,0.09323,2.24749,3.03923,0.01355,0.000189292,0.000189292,0.000189292
150,9642.01,1.53537,1.10241,0.00566,0.37396,0.29036,0.23913,0.0954,2.24261,3.04831,0.01352,0.000188071,0.000188071,0.000188071
151,9707.09,1.45498,1.01167,0.00548,0.36366,0.19307,0.2037,0.08533,2.31543,3.11422,0.01398,0.00018685,0.00018685,0.00018685
152,9770.45,1.52801,1.07221,0.00525,0.55978,0.2018,0.20869,0.08461,2.42221,3.02344,0.0155,0.000185629,0.000185629,0.000185629
153,9835.83,1.47085,1.02348,0.00544,0.56383,0.22252,0.24086,0.09077,2.34147,2.91623,0.01459,0.000184408,0.000184408,0.000184408
154,9898.33,1.39997,1.02057,0.00617,0.70818,0.1699,0.19374,0.0699,2.33844,2.95773,0.01564,0.000183187,0.000183187,0.000183187
155,9964,1.46496,0.9749,0.00549,0.27001,0.22442,0.19325,0.08911,2.29644,2.95309,0.01535,0.000181966,0.000181966,0.000181966
156,10030.1,1.44557,1.06632,0.00526,0.40765,0.28951,0.23639,0.10307,2.2965,2.84005,0.01572,0.000180745,0.000180745,0.000180745
